PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI
39.38,89.71,32.13,7.34,2.2485982090856145,3.78,39.68,94.0
42.91,96.36,31.94,7.41,2.2485982090856145,4.23,36.15,96.0
29.81,42.27,31.77,7.44,2.2485982090856145,9.09,21.49,59.0
57.48,49.28,34.32,7.33,2.2485982090856145,11.28,20.67,83.0
35.43,75.99,11.84,4.63,2.2485982090856145,5.02,31.48,71.0
57.96,119.11,17.48,5.47,0.16,10.6,37.0,101.0
51.58,109.11,20.67,6.76,0.18,7.1,40.35,107.0
41.99,92.76,20.48,6.75,0.46,6.03,38.63,95.0
43.36,87.53,20.48,6.88,0.15,9.03,38.7,93.0
52.64,68.71,19.66,7.33,0.23,7.33,25.46,88.0
28.48,46.52,19.46,7.42,0.47,7.25,30.39,81.0
36.03,55.76,19.19,7.64,2.2485982090856145,5.66,25.23,50.0
16.45,33.03,18.3,7.67,2.2485982090856145,11.91,17.04,60.0
21.83,45.5,19.16,7.68,2.2485982090856145,7.33,37.11,166.4635814889336
21.47,41.26,19.19,7.59,2.2485982090856145,7.56,30.98,166.4635814889336
28.43,47.3,18.61,7.55,0.0,3.1,29.37,49.0
22.09,41.49,16.76,7.6,0.0,2.67,34.97,49.0
24.9,53.83,14.49,7.69,0.0,3.84,40.09,55.0
18.52,53.06,15.41,7.65,0.25,3.39,41.53,166.4635814889336
26.85,65.56,18.35,6.96,0.41,9.02,27.54,67.0
27.89,60.21,15.59,4.69,0.42,6.07,30.64,64.0
25.89,27.13,15.42,4.71,0.34,3.75,34.04,54.0
23.24,40.44,12.91,4.71,0.36,4.05,39.98,50.0
24.15,48.14,10.99,6.2,0.37,3.71,38.48,74.0
28.38,51.05,14.59,6.7,0.37,3.45,31.95,54.0
14.82,31.86,7.46,6.71,0.13,3.45,27.37,50.0
10.8,29.2,13.59,6.06,0.2,2.63,31.03,166.4635814889336
67.45057794890306,28.23,19.19,5.32,0.24,1.95,27.33,25.0
67.45057794890306,38.77,19.32,5.31,0.37,1.92,26.45,46.0
67.45057794890306,49.86,19.3,5.31,0.33,2.04,32.44,68.0
67.45057794890306,59.9,19.05,5.34,0.3,2.12,36.58,59.0
67.45057794890306,63.84,19.81,5.77,0.17,2.21,39.25,71.0
67.45057794890306,61.34,22.66,7.14,0.5,3.89,42.72,62.0
67.45057794890306,147.2,23.12,7.08,0.23,2.77,30.38,67.0
67.45057794890306,127.95,21.08,5.64,0.14,4.57,38.44,126.0
67.45057794890306,83.64,19.59,4.03,2.2485982090856145,5.08,33.16,100.0
67.45057794890306,47.79,19.81,3.92,2.2485982090856145,6.87,34.94,66.0
67.45057794890306,19.9,20.49,3.58,2.2485982090856145,8.37,34.38,39.0
67.45057794890306,18.23,17.81,3.21,2.2485982090856145,6.67,33.25,37.0
67.45057794890306,19.99,12.66,7.71,2.2485982090856145,7.22,35.4,40.0
67.45057794890306,38.43,13.36,7.56,2.2485982090856145,8.7,34.38,42.0
67.45057794890306,38.21,13.49,7.43,2.2485982090856145,8.69,29.83,42.0
67.45057794890306,65.08,13.35,7.46,2.2485982090856145,8.41,28.86,43.0
67.45057794890306,47.75,14.95,7.22,2.2485982090856145,6.75,29.1,64.0
67.45057794890306,35.59,20.11,5.91,2.2485982090856145,7.25,38.17,44.0
67.45057794890306,31.42,19.96,5.94,2.2485982090856145,9.04,33.88,166.4635814889336
67.45057794890306,61.22,18.08,6.2,2.2485982090856145,6.69,36.6,166.4635814889336
67.45057794890306,50.07,16.84,5.62,2.2485982090856145,3.14,33.74,166.4635814889336
67.45057794890306,28.55,16.69,5.66,2.2485982090856145,6.39,39.73,64.0
67.45057794890306,24.03,16.62,5.68,2.2485982090856145,5.18,32.67,40.0
67.45057794890306,39.04,19.27,6.17,0.32,5.76,34.69,61.0
19.92,37.9,25.24,6.42,1.01,8.09,32.38,42.0
67.45057794890306,43.11,27.66,6.56,0.04,6.63,29.55,166.4635814889336
67.45057794890306,30.87,21.0,7.26,0.0,5.23,25.65,40.0
67.45057794890306,47.04,25.88,6.29,0.0,6.56,31.61,39.0
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,118.12710293078136,32.30912333307031,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
67.45057794890306,71.25,60.38,19.46,0.0,27.38,29.62,166.4635814889336
67.45057794890306,92.29,23.56,5.75,0.04,6.1,36.0,166.4635814889336
67.45057794890306,99.16,23.74,3.62,0.0,4.98,15.3,98.0
67.45057794890306,73.84,20.6,4.86,0.0,5.32,20.33,86.0
67.45057794890306,86.23,16.05,5.98,0.0,5.79,29.21,72.0
67.45057794890306,74.16,23.87,11.87,0.0,5.43,33.67,78.0
67.45057794890306,48.94,18.51,5.76,0.0,2.36,13.52,166.4635814889336
67.45057794890306,36.88,13.82,8.53,0.0,3.28,20.52,166.4635814889336
67.45057794890306,39.17,29.63,7.67,0.0,2.99,23.02,39.0
67.45057794890306,64.29,19.65,5.99,0.0,2.33,32.89,53.0
67.45057794890306,82.86,19.66,5.36,0.0,2.4,22.94,70.0
67.45057794890306,56.13,16.86,4.69,0.0,2.74,19.52,72.0
67.45057794890306,24.89,18.1,4.47,0.0,3.13,22.58,40.0
67.45057794890306,34.62,21.4,4.37,0.0,2.87,17.87,33.0
67.45057794890306,43.28,21.24,4.34,0.0,4.32,19.64,36.0
67.45057794890306,42.87,31.14,10.81,0.0,2.74,21.88,45.0
67.45057794890306,47.01,32.09,13.52,0.0,2.81,21.21,46.0
67.45057794890306,84.37,25.66,9.91,0.0,3.09,19.33,56.0
67.45057794890306,44.41,26.98,9.42,0.0,2.15,20.13,77.0
67.45057794890306,36.96,27.34,9.31,0.0,3.01,19.82,38.0
67.45057794890306,41.76,27.11,9.31,0.0,2.28,22.39,39.0
67.45057794890306,56.83,26.72,9.5,0.0,3.49,25.12,48.0
67.45057794890306,67.86,27.34,9.32,0.0,2.03,25.65,63.0
67.45057794890306,81.95,27.03,9.42,0.0,3.25,25.84,76.0
67.45057794890306,88.29,26.21,9.68,0.0,2.78,27.92,84.0
67.45057794890306,73.77,25.82,9.81,0.0,2.57,24.4,86.0
67.45057794890306,33.3,24.48,9.66,0.0,4.17,18.28,52.0
67.45057794890306,10.81,22.06,7.38,0.02,5.15,10.8,32.0
67.45057794890306,17.01,6.29,6.7,0.0,4.9,16.19,22.0
67.45057794890306,27.65,7.8,4.63,0.0,3.16,12.47,20.0
67.45057794890306,84.37,6.41,4.17,0.0,6.76,10.35,56.0
67.45057794890306,93.59,10.6,6.58,0.06,4.37,16.55,91.0
67.45057794890306,94.38,22.26,12.22,0.0,5.97,19.15,94.0
67.45057794890306,43.79,27.88,11.18,0.0,6.46,18.06,67.0
67.45057794890306,84.29,26.33,10.97,0.0,6.29,19.94,68.0
67.45057794890306,119.97,25.44,11.08,0.0,6.5,20.78,100.0
67.45057794890306,130.41,25.7,10.88,0.0,5.83,21.03,119.0
67.45057794890306,134.54,25.04,10.64,0.0,6.65,17.06,122.0
67.45057794890306,79.33,31.65,10.07,0.0,6.61,20.1,104.0
67.45057794890306,65.32,28.2,9.51,0.0,6.18,21.78,78.0
67.45057794890306,95.99,28.58,9.8,0.0,6.16,18.11,83.0
67.45057794890306,194.56,26.39,9.96,0.0,6.75,23.54,133.0
67.45057794890306,154.77,23.7,11.46,0.0,5.05,20.87,157.0
67.45057794890306,87.81,23.68,13.5,0.0,3.72,9.48,106.0
67.45057794890306,132.12,30.16,16.85,0.0,4.15,17.22,93.0
67.45057794890306,152.34,43.96,24.05,0.0,6.05,21.4,146.0
67.45057794890306,152.55,55.27,25.23,0.0,6.43,17.28,129.0
67.45057794890306,211.81,53.83,24.88,0.0,5.77,18.01,150.0
67.45057794890306,271.06,52.24,24.71,0.0,6.71,18.63,209.0
67.45057794890306,228.06,42.76,20.99,0.09,6.47,24.57,203.0
67.45057794890306,125.47,31.89,17.99,0.0,6.07,30.09,145.0
67.45057794890306,121.94,35.21,18.55,0.0,6.19,24.0,106.0
67.45057794890306,106.02,37.05,18.81,0.01,5.43,22.76,118.0
67.45057794890306,112.9,40.66,18.72,0.0,6.5,21.61,106.0
67.45057794890306,85.78,43.72,18.52,0.0,6.11,18.43,96.0
41.99,143.94,41.44,17.11,0.01,5.58,18.68,115.0
59.95,182.15,59.14,16.11,0.0,5.17,18.41,145.0
48.96,144.84,48.5,14.59,0.0,6.21,22.47,137.0
61.79,184.57,49.42,14.69,0.01,6.63,21.24,152.0
37.17,106.31,63.12,16.05,0.0,6.35,20.92,119.0
42.12,120.38,59.9,15.65,0.01,6.02,22.48,107.0
48.55,138.69,58.63,15.68,0.0,5.78,25.03,124.0
45.78,130.79,63.32,16.09,0.0,5.84,15.61,122.0
57.31,175.25,58.62,15.28,0.02,5.98,21.27,138.0
57.94,171.82,42.66,12.92,0.0,6.3,24.7,144.0
49.3,143.96,46.82,13.69,0.01,6.08,21.03,140.0
116.63,306.18,41.97,13.08,0.0,6.32,19.98,251.0
33.74,87.84,41.35,12.48,0.01,6.0,15.41,137.0
48.76,139.29,50.66,13.46,0.0,6.47,14.1,112.0
27.22,102.81,20.68,15.0,0.0,5.88,11.15,124.0
27.75,106.09,34.54,13.25,0.0,6.01,25.27,166.4635814889336
31.86,90.9,63.98,14.88,0.0,14.53197725590996,13.28,74.0
73.92,213.3,75.25,16.74,0.32,19.13,11.34,146.0
96.85,215.67,54.79,14.69,1.13,9.91,30.02,237.0
60.41,112.53,70.0,14.92,0.81,3.2,27.13,124.0
54.89,157.76,69.43,9.8,0.01,3.8,26.42,114.0
62.42,178.25,62.91,8.94,0.0,3.59,22.36,158.0
33.74,96.43,64.4,9.23,0.0,2.31,17.17,120.0
45.16,129.04,66.33,9.46,0.0,14.53197725590996,15.79,101.0
42.61,121.76,31.55,9.12,0.0,14.53197725590996,15.82,129.0
38.93,111.3,34.36,6.05,0.02,3.89,27.39,166.4635814889336
49.87,142.45,58.53,8.49,0.0,14.53197725590996,19.76,115.0
71.74,205.11,63.92,9.03,0.0,14.53197725590996,18.19,156.0
54.93,152.6,63.69,9.08,0.0,14.53197725590996,19.12,158.0
48.16,128.53,49.43,7.38,0.01,8.56,24.92,117.0
52.3,139.23,44.79,6.7,0.01,0.71,19.59,125.0
93.43,147.22,46.17,6.87,0.01,5.36,14.99,140.0
112.18,162.8,58.25,8.48,0.0,6.94,11.73,306.0
46.38,102.86,48.19,7.14,0.0,14.53197725590996,8.3,134.0
45.32,100.78,52.26,7.63,0.0,14.53197725590996,8.07,91.0
68.66,152.57,60.58,8.69,0.0,14.53197725590996,8.86,121.0
63.86,142.12,55.21,8.12,0.01,4.71,16.83,135.0
69.37,154.01,60.97,8.73,0.0,14.53197725590996,20.57,132.0
63.2,140.32,55.69,8.06,0.0,14.53197725590996,19.47,127.0
65.15,144.93,58.08,8.5,0.01,3.23,21.4,130.0
62.87,139.7,54.46,8.06,0.0,7.56,20.76,135.0
62.95,140.07,64.23,9.16,0.01,5.91,16.61,125.0
41.91,93.07,64.86,9.19,0.0,14.53197725590996,17.04,109.0
53.8,123.95,47.57,8.6,0.01,9.49,23.99,101.0
76.21,168.2,39.31,7.04,0.02,7.11,23.88,115.0
61.69,137.47,55.41,8.51,0.01,4.06,19.18,127.0
70.49,156.56,82.42,11.49,0.0,14.53197725590996,15.79,139.0
63.57,141.24,60.93,8.88,0.0,14.53197725590996,20.74,130.0
69.19,153.63,70.23,9.95,0.01,6.2,16.57,131.0
73.15,162.47,74.45,10.41,0.0,14.53197725590996,15.49,144.0
54.54,121.13,76.3,10.68,0.01,3.5,14.76,131.0
23.84,52.99,74.09,10.39,0.01,3.75,15.1,94.0
34.41,76.5,70.02,9.81,0.01,0.87,14.24,91.0
35.39,78.62,74.85,10.47,0.0,14.53197725590996,13.71,90.0
43.93,100.62,44.51,7.94,0.02,6.34,16.43,99.0
37.55,84.08,47.92,7.68,0.0,14.53197725590996,15.08,87.0
49.82,120.8,49.1,7.89,0.0,14.53197725590996,15.12,102.0
61.91,138.56,53.92,7.86,0.02,4.16,15.63,118.0
72.97,163.05,64.18,9.06,0.01,4.08,13.45,138.0
81.51,181.02,71.01,10.04,0.01,2.73,15.76,160.0
56.93,126.56,67.16,9.44,0.02,4.48,15.72,143.0
56.6,125.74,68.56,9.47,0.0,14.53197725590996,13.44,110.0
62.09,138.1,56.49,8.44,0.02,2.4,16.41,126.0
75.18,166.81,47.96,7.31,0.0,14.53197725590996,7.26,127.0
64.23,141.23,47.12,7.2,0.01,2.07,9.64,149.0
68.66,152.5,45.26,6.71,0.0,14.53197725590996,8.62,137.0
74.91,178.86,45.11,7.13,0.01,1.32,10.14,144.0
72.08,160.38,53.7,8.02,0.01,1.97,9.16,154.0
70.27,155.08,53.03,7.86,0.01,4.17,4.93,131.0
98.32,218.44,72.33,10.92,0.0,14.53197725590996,4.3,200.0
78.83,175.0,62.66,9.42,0.0,14.53197725590996,6.46,174.0
78.42,186.41,59.08,9.96,0.05,2.98,5.43,184.0
92.38,205.42,44.01,6.61,0.17,2.87,9.65,170.0
77.42,171.98,55.01,9.43,0.05,3.41,6.05,176.0
45.44,100.89,59.66,9.29,0.01,3.54,5.79,131.0
34.45,76.48,62.28,9.37,0.0,3.49,5.19,81.0
28.29,62.82,56.04,8.38,0.0,2.33,5.0,77.0
14.54,32.35,59.01,8.89,0.0,1.61,5.47,70.0
24.39,55.75,46.04,8.11,0.0,1.83,5.24,69.0
27.89,61.97,47.27,7.37,0.02,2.92,8.92,64.0
37.34,88.8,32.36,5.7,0.04,3.2,9.01,75.0
45.99,102.22,44.54,6.57,0.03,2.85,8.68,98.0
69.5,159.89,45.0,7.93,0.0,3.76,4.87,101.0
52.22,115.98,45.96,8.42,0.0,3.48,8.24,118.0
27.56,61.73,66.33,15.16,0.0,2.83,5.6,83.0
28.1,73.28,45.63,12.34,0.0,14.53197725590996,7.37,80.0
47.88,114.7,48.25,12.91,0.0,14.53197725590996,5.09,73.0
70.18,163.27,63.7,14.45,0.0,14.53197725590996,4.91,133.0
64.8,148.01,50.91,9.91,0.0,14.53197725590996,8.02,135.0
34.37,82.02,37.45,6.53,0.0,14.53197725590996,8.96,131.0
2.85,11.43,41.86,6.53,0.0,14.53197725590996,6.11,56.0
15.53,54.85,42.17,7.2,0.0,14.53197725590996,5.23,54.0
14.88,35.71,32.3,9.36,0.0,14.53197725590996,6.58,50.0
9.17,25.17,38.13,6.91,0.0,14.53197725590996,9.17,48.0
10.42,29.31,38.27,4.58,0.0,14.53197725590996,5.93,42.0
39.63,71.3,35.54,6.73,0.0,14.53197725590996,9.45,166.4635814889336
73.78,119.03,40.15,6.75,0.0,14.53197725590996,5.35,142.0
44.72,98.2,43.77,6.84,0.0,14.53197725590996,4.54,122.0
34.14,73.32,38.02,6.8,0.0,14.53197725590996,4.84,76.0
58.49,104.54,36.4,6.01,0.0,14.53197725590996,8.94,90.0
56.89,94.19,38.57,6.6,0.0,14.53197725590996,5.5,98.0
70.78,114.9,41.92,6.33,0.0,14.53197725590996,4.99,113.0
33.66,52.12,32.73,5.05,0.0,14.53197725590996,6.87,83.0
34.5,50.39,24.78,3.98,0.0,14.53197725590996,7.77,58.0
40.16,68.34,26.34,1.55,0.0,14.53197725590996,4.31,62.0
47.96,88.1,28.79,2.18,0.0,14.53197725590996,8.42,84.0
67.94,156.16,33.44,2.33,0.0,14.53197725590996,9.61,113.0
48.54,154.64,31.56,3.36,0.0,14.53197725590996,12.19,146.0
82.06,113.3,30.87,4.22,0.0,14.53197725590996,7.35,154.0
45.96,60.92,29.88,4.11,0.0,14.53197725590996,8.81,98.0
30.86,53.32,24.14,3.83,0.0,14.53197725590996,18.45,71.0
36.56,73.1,28.16,4.63,0.0,14.53197725590996,8.52,59.0
72.25,152.76,32.58,5.45,0.0,14.53197725590996,9.73,126.0
41.63,133.64,32.18,5.83,0.01,4.66,16.8,132.0
72.66,138.2,35.75,7.3,0.01,7.15,12.12,121.0
77.14,132.69,38.19,7.32,0.0,14.53197725590996,13.82,164.0
47.29,84.07,33.57,6.89,0.01,3.85,9.04,119.0
16.68,45.69,31.98,5.34,0.0,14.53197725590996,10.45,51.0
34.55,73.44,30.37,5.4,0.0,14.53197725590996,20.75,62.0
61.25,130.3,30.1,5.38,0.0,14.53197725590996,27.31,99.0
21.95,46.79,28.53,6.76,0.01,10.4,26.48,85.0
25.43,54.23,28.61,5.87,0.0,14.53197725590996,24.43,44.0
36.81,81.97,28.03,4.93,0.0,14.53197725590996,20.42,79.0
44.38,41.67,33.48,5.01,0.0,14.53197725590996,14.83,60.0
41.11,64.08,33.76,5.01,0.0,14.53197725590996,16.15,92.0
40.75,90.57,32.97,4.98,0.0,14.53197725590996,19.68,78.0
63.67,141.48,34.8,4.97,0.0,14.53197725590996,18.78,120.0
63.92,144.54,34.37,5.07,0.0,14.53197725590996,17.68,128.0
36.2,75.43,27.56,7.37,0.5,14.53197725590996,27.49,96.0
35.6,79.37,20.04,8.96,0.36,2.58,23.62,74.0
37.12,80.11,15.73,8.61,0.86,14.53197725590996,25.86,82.0
57.28,122.07,20.93,9.16,0.51,14.53197725590996,21.55,109.0
19.68,52.76,19.2,9.03,0.0,14.53197725590996,19.45,76.0
19.43,42.71,22.94,7.85,0.1,14.53197725590996,20.07,46.0
23.77,56.26,24.89,6.13,0.21,14.53197725590996,17.42,48.0
37.84,82.52,28.68,11.75,0.5,14.53197725590996,33.85,166.4635814889336
46.13,113.27,32.1,11.89,0.43,14.53197725590996,31.78,111.0
74.7,125.2,22.8,10.05,0.46,14.53197725590996,30.3,135.0
44.85,82.82,12.9,18.93,0.72,14.53197725590996,21.07,96.0
37.6,67.05,46.82,36.48,0.6,14.53197725590996,33.0,77.0
67.44,106.6,19.05,12.04,0.86,14.53197725590996,32.44,99.0
37.63,63.42,21.68,8.38,0.67,2.35,27.01,85.0
37.63,77.26,23.62,9.69,0.8,14.53197725590996,32.35,60.0
69.9,115.62,39.47,12.98,0.72,14.53197725590996,36.71,114.0
49.28,78.65,24.78,10.83,0.43,14.53197725590996,27.47,106.0
43.24,71.85,23.47,11.21,0.57,14.53197725590996,32.28,74.0
43.63,68.04,22.26,10.45,0.6,14.53197725590996,36.99,71.0
74.37,112.38,21.32,10.15,0.86,14.53197725590996,36.2,119.0
70.64,116.4,24.51,9.6,0.62,14.53197725590996,33.02,136.0
71.22,113.04,41.14,17.76,0.67,14.53197725590996,24.12,142.0
30.74,55.69,27.48,8.25,0.33,14.53197725590996,26.54,86.0
40.85,59.79,27.64,8.96,0.5,14.53197725590996,22.98,61.0
36.84,66.44,30.17,11.02,0.42,14.53197725590996,28.92,69.0
54.1,82.51,26.41,10.61,0.67,14.53197725590996,19.14,82.0
43.03,66.96,24.93,9.38,0.61,14.53197725590996,15.38,71.0
52.6,85.3,24.95,9.26,0.76,14.53197725590996,20.49,89.0
66.24,97.35,27.57,9.54,0.76,14.53197725590996,23.32,95.0
88.86,143.79,37.5,27.77,0.88,14.53197725590996,20.32,148.0
86.36,127.89,37.36,25.56,0.72,14.53197725590996,23.48,230.0
73.09,113.95,26.54,15.67,0.74,14.53197725590996,22.04,139.0
60.48,106.94,19.4,5.71,0.47,14.53197725590996,24.02,135.0
28.25,67.71,23.98,10.74,0.42,14.53197725590996,19.17,83.0
43.8,95.73,44.67,25.8,0.75,14.53197725590996,18.12,87.0
84.64,139.75,88.46,32.63,0.83,14.53197725590996,25.79,167.0
92.19,167.42,32.14,9.58,0.77,14.53197725590996,26.43,182.0
28.98,72.15,30.18,9.14,0.56,14.53197725590996,13.72,122.0
34.9,94.52,34.11,10.6,0.32,14.53197725590996,15.59,90.0
70.98,129.01,33.29,10.49,0.98,14.53197725590996,25.69,122.0
53.72,112.19,32.32,10.73,0.76,14.53197725590996,28.67,114.0
53.68,81.89,32.6,11.7,0.94,14.53197725590996,31.66,97.0
35.58,83.38,31.36,12.46,0.61,14.53197725590996,24.17,89.0
33.04,85.15,30.08,10.67,0.82,14.53197725590996,20.66,78.0
43.46,90.03,36.82,12.85,1.11,14.53197725590996,17.91,93.0
49.03,122.91,32.28,11.81,0.62,14.53197725590996,22.24,111.0
38.2,105.68,26.07,9.8,0.69,14.53197725590996,26.08,126.0
30.8,54.33,23.63,8.87,0.59,14.53197725590996,19.07,65.0
31.83,60.62,25.02,10.11,0.62,14.53197725590996,23.27,58.0
43.3,81.48,36.61,12.32,0.93,14.53197725590996,27.6,87.0
47.63,96.05,31.27,12.44,1.21,14.53197725590996,26.86,101.0
64.79,125.99,32.71,12.46,1.02,14.53197725590996,28.61,124.0
79.94,147.5,32.71,12.46,0.93,14.53197725590996,27.8,158.0
62.45,130.58,32.71,12.46,1.52,14.53197725590996,35.21,129.0
35.46,150.77,30.51,11.09,0.39,14.53197725590996,28.05,149.0
36.93,76.91,30.26,9.5,1.04,14.53197725590996,25.33,91.0
38.07,79.67,29.13,8.41,0.8,14.53197725590996,30.27,82.0
60.35,110.87,29.13,8.41,0.78,14.53197725590996,28.28,93.0
61.59,151.49,29.13,8.41,0.96,14.53197725590996,25.11,125.0
58.58,131.1,35.12,10.79,1.0,14.53197725590996,23.26,129.0
47.27,135.19,41.03,13.15,0.63,14.53197725590996,25.34,124.0
43.45,95.71,35.08,11.63,1.0,14.53197725590996,31.28,106.0
38.35,110.64,30.1,10.42,0.5,51.84,33.26,109.0
30.74,80.8,31.11,10.42,0.89,62.24,37.59,97.0
43.75,100.92,57.07,34.44,0.87,36.35,30.69,97.0
93.87,135.68,25.84,30.65,1.07,27.27,19.58,244.0
90.72,142.79,21.62,18.23,1.03,26.99,19.67,174.0
36.44,63.95,22.38,7.22,0.82,4.84,25.14,99.0
69.3,135.22,21.09,6.89,0.8,26.79,19.53,112.0
38.31,96.81,34.47,11.92,0.73,16.1,12.17,99.0
31.87,61.91,24.64,7.88,1.06,20.38,19.92,76.0
49.54,105.25,23.29,7.51,0.9,22.3,26.86,100.0
37.44,95.69,22.93,6.88,0.84,13.1,26.11,102.0
46.62,98.1,54.34,37.7,0.76,23.13,25.32,90.0
26.47,62.35,23.35,14.65,0.91,17.6,20.92,79.0
22.15,55.39,21.59,9.65,0.89,16.45,25.08,71.0
34.8,75.58,22.57,9.16,1.0,17.25,25.44,77.0
32.11,71.02,30.02,12.53,0.99,15.4,25.75,77.0
38.02,79.34,53.48,36.31,0.86,25.47,26.91,81.0
43.03,101.54,42.36,33.68,1.42,24.33,26.36,100.0
57.3,130.38,48.35,36.81,0.94,33.42,30.14,123.0
55.89,132.32,42.14,26.23,1.19,21.88,31.89,122.0
58.44,141.53,30.28,22.5,0.84,25.04,31.93,121.0
49.65,120.56,24.49,16.26,1.2,19.91,22.67,124.0
63.82,181.11,23.38,14.2,0.39,14.4,24.17,135.0
38.14,123.69,16.64,17.73,0.58,6.54,31.2,148.0
51.45,115.44,17.31,19.86,0.68,16.63,27.17,104.0
46.72,88.35,21.0,21.43,0.53,12.95,40.67,103.0
35.52,68.81,20.08,18.25,0.7,22.39,38.58,79.0
39.76,97.33,21.39,14.95,0.86,19.92,28.88,90.0
39.17,86.77,19.45,11.16,1.09,20.21,25.17,94.0
34.67,95.14,20.93,12.81,0.73,21.96,31.75,98.0
50.27,146.22,64.27,39.57,0.69,22.77,24.11,113.0
52.25,116.06,30.02,20.25,0.62,9.37,30.66,122.0
40.12,96.78,18.0,14.48,0.55,15.21,30.7,101.0
41.37,96.26,13.38,10.57,0.61,35.25,32.36,98.0
71.78,157.84,22.12,13.4,1.17,33.19,19.86,126.0
44.71,79.43,16.12,10.13,0.79,9.81,26.84,106.0
62.47,113.81,20.55,13.83,0.78,9.02,22.76,104.0
52.47,124.04,16.56,14.85,0.56,5.29,23.74,91.0
55.22,177.85,16.39,11.57,0.76,18.32,24.29,153.0
31.45,79.17,16.71,13.32,0.84,6.59,19.06,121.0
22.63,78.34,22.7,19.54,1.01,13.58,23.74,81.0
30.66,93.25,33.89,38.17,0.77,13.33,25.78,94.0
30.83,111.52,19.02,38.58,0.75,12.05,18.98,100.0
20.91,79.27,17.35,38.81,0.77,9.28,9.78,96.0
16.57,50.38,19.39,33.5,0.59,6.39,15.03,65.0
24.92,72.1,19.14,30.49,0.42,5.53,22.65,66.0
22.93,102.56,20.53,32.47,0.29,11.97,32.73,100.0
39.66,110.23,20.67,19.73,0.72,12.92,25.16,94.0
39.39,148.72,21.7,19.41,0.43,9.23,23.02,127.0
34.2,121.47,20.98,19.41,0.37,10.98,31.58,126.0
38.51,95.89,21.27,19.43,0.49,12.69,25.22,93.0
35.45,85.48,21.03,19.23,0.46,7.28,28.92,86.0
39.52,101.22,17.19,19.09,0.38,6.6,17.15,98.0
39.29,104.66,16.89,19.43,0.38,6.95,15.28,105.0
15.97,45.06,17.36,18.97,0.47,5.66,14.08,77.0
33.24,67.52,19.89,19.88,0.37,6.76,15.75,73.0
23.68,49.41,18.37,18.25,0.59,2.13,17.59,59.0
38.8,110.12,15.9,16.02,0.47,5.1,25.15,67.0
25.52,67.57,10.32,3.77,0.45,1.71,36.79,69.0
52.38,135.9,25.97,11.78,0.34,7.4,23.79,89.0
60.87,154.12,42.48,24.11,0.24,7.78,23.29,146.0
48.44,135.54,47.83,33.67,0.48,4.99,21.32,110.0
32.36,55.29,25.52,14.76,0.3,7.66,16.87,73.0
24.46,48.21,25.54,11.47,0.29,8.03,19.29,52.0
31.59,62.79,41.64,22.79,0.39,5.37,18.33,53.0
29.65,57.49,26.67,13.26,0.4,4.57,20.27,64.0
36.65,64.81,21.67,12.08,0.53,8.0,18.76,61.0
34.1,60.06,20.93,11.57,0.47,17.74,22.13,60.0
43.15,76.76,17.86,11.33,0.31,11.1,16.24,71.0
48.85,74.56,17.26,10.22,0.17,12.12,22.14,75.0
43.72,69.77,17.1,10.2,0.38,15.18,27.31,79.0
28.22,53.0,16.63,10.16,0.27,12.54,21.49,70.0
24.73,49.38,18.63,10.66,0.5,11.8,14.03,46.0
27.5,48.96,18.41,10.72,0.43,15.86,16.11,55.0
26.73,47.19,21.83,11.87,0.63,16.16,7.2,55.0
29.12,48.46,20.12,11.88,0.26,14.42,9.09,51.0
25.95,51.61,23.36,13.78,0.08,11.39,13.14,48.0
17.41,41.49,17.13,10.51,0.35,12.07,14.03,47.0
23.92,45.63,17.6,10.46,0.51,21.06,11.71,47.0
16.58,37.38,17.4,10.23,0.1,9.62,18.66,42.0
24.34,49.36,17.87,10.23,0.54,5.44,16.52,45.0
41.6,63.19,16.81,10.07,0.54,5.36,13.28,67.0
31.11,54.02,15.87,10.09,0.24,4.81,10.51,59.0
33.02,56.3,17.56,10.12,0.28,5.25,16.48,56.0
27.95,50.61,16.73,10.06,0.5,5.53,17.22,52.0
27.18,64.55,16.41,10.13,0.48,2.96,14.03,61.0
21.42,44.31,17.6,10.27,0.15,5.62,12.0,54.0
21.94,49.35,17.08,10.06,0.51,7.89,13.87,43.0
27.52,52.67,16.78,10.12,0.49,4.6,14.89,53.0
32.26,59.32,16.62,10.05,0.27,7.12,12.27,54.0
20.54,44.11,18.19,10.08,0.28,6.38,14.61,53.0
23.62,49.13,21.25,10.42,0.76,5.33,10.8,50.0
23.28,50.89,22.46,10.72,0.62,5.42,10.12,58.0
22.43,46.17,22.22,10.72,0.57,5.57,10.14,50.0
19.43,39.75,22.69,10.72,0.42,6.13,14.29,44.0
11.69,37.87,22.69,10.72,0.56,9.05,16.87,39.0
16.58,35.71,21.71,10.68,0.29,6.64,18.05,45.0
25.06,53.57,22.69,10.72,0.53,6.39,24.63,48.0
42.78,75.93,22.38,10.76,0.29,6.24,25.9,68.0
34.69,70.15,21.82,10.92,0.22,6.12,22.01,77.0
34.9,72.3,21.94,11.05,0.24,9.0,28.31,69.0
